;idPedido;descTipoItem;descItem
6191;653;ingrediente 1;presunto
6192;653;ingrediente 2;azeitona
6193;653;ingrediente 3;ovo
6194;653;ingrediente 4;tomate
6195;653;ingrediente 5;azeite de oliva
6196;653;massa;massa tradicional
6197;653;queijo 1;mussarela
6198;653;queijo 2;provolone
6199;654;bebida;cerveja
6200;654;borda;catupiry
6201;654;ingrediente 1;abobrinha
6202;654;ingrediente 2;berinjela
6203;654;ingrediente 3;alcaparra
6204;654;ingrediente 4;berinjela
6205;654;ingrediente 5;brócolis
6206;654;massa;massa grossa
6207;654;queijo 1;ricota
6208;654;queijo 2;ricota
6209;655;bebida;refrigerante
6210;655;borda;borda tradicional
6211;655;ingrediente 1;linguiça calabresa defumada
6212;655;ingrediente 2;cebola
6213;655;ingrediente 3;tomate
6214;655;massa;massa tradicional
6215;655;queijo 1;mussarela
6216;655;queijo 2;parmesão
6217;656;bebida;vinho tinto
6218;656;borda;borda tradicional
6219;656;ingrediente 1;cogumelos
6220;656;ingrediente 2;rúcula
6221;656;ingrediente 3;tomate seco
6222;656;ingrediente 4;camarão
6223;656;ingrediente 5;pepperoni
6224;656;massa;massa fina
6225;656;queijo 1;parmesão
6226;656;queijo 2;gorgonzola
6227;657;bebida;refrigerante
6228;657;borda;catupiry
6229;657;ingrediente 1;carne seca
6230;657;ingrediente 2;bacon
6231;657;ingrediente 3;tomate
6232;657;ingrediente 4;cebola
6233;657;ingrediente 5;azeitona
6234;657;massa;massa tradicional
6235;657;queijo 1;mussarela
6236;657;queijo 2;parmesão
6237;658;bebida;limonada
6238;658;borda;cheddar
6239;658;ingrediente 1;linguiça calabresa defumada
6240;658;ingrediente 2;brócolis
6241;658;ingrediente 3;alho
6242;658;ingrediente 4;cebola
6243;658;ingrediente 5;bacon
6244;658;massa;massa fina
6245;658;queijo 1;cheddar
6246;658;queijo 2;mussarela
6247;659;bebida;vinho tinto
6248;659;borda;borda tradicional
6249;659;ingrediente 1;tomate
6250;659;ingrediente 2;presunto
6251;659;ingrediente 3;cogumelos
6252;659;ingrediente 4;alho
6253;659;ingrediente 5;calabresa
6254;659;massa;massa fina
6255;659;queijo 1;mussarela
6256;659;queijo 2;parmesão
6257;660;bebida;cerveja
6258;660;borda;borda tradicional
6259;660;ingrediente 1;tomate
6260;660;ingrediente 2;pepperoni
6261;660;ingrediente 3;alho
6262;660;massa;massa tradicional
6263;660;queijo 1;mussarela
6264;660;queijo 2;parmesão
6265;661;bebida;refrigerante
6266;661;borda;cream cheese
6267;661;ingrediente 1;pepperoni
6268;661;ingrediente 2;brócolis
6269;661;ingrediente 3;azeitona
6270;661;ingrediente 4;frango
6271;661;ingrediente 5;bacon
6272;661;massa;massa tradicional
6273;661;queijo 1;mussarela
6274;661;queijo 2;gorgonzola
6275;662;bebida;água com gás
6276;662;borda;catupiry
6277;662;ingrediente 1;cogumelos
6278;662;ingrediente 2;cebola
6279;662;ingrediente 3;palmito
6280;662;ingrediente 4;calabresa
6281;662;ingrediente 5;ovo
6282;662;massa;massa fina
6283;662;queijo 1;mussarela
6284;662;queijo 2;queijo brie
6285;663;bebida;água com gás
6286;663;borda;catupiry
6287;663;ingrediente 1;pepperoni
6288;663;ingrediente 2;bacon
6289;663;ingrediente 3;frango
6290;663;ingrediente 4;ovo
6291;663;ingrediente 5;carne seca
6292;663;massa;massa tradicional
6293;663;queijo 1;parmesão
6294;663;queijo 2;provolone
6295;664;bebida;refrigerante
6296;664;borda;cream cheese
6297;664;ingrediente 1;pepperoni
6298;664;ingrediente 2;bacon
6299;664;ingrediente 3;pimenta calabresa
6300;664;massa;massa fina
6301;664;queijo 1;gorgonzola
6302;664;queijo 2;parmesão
6303;665;bebida;refrigerante
6304;665;borda;borda tradicional
6305;665;ingrediente 1;cebola
6306;665;ingrediente 2;frango
6307;665;ingrediente 3;milho
6308;665;ingrediente 4;pimenta calabresa
6309;665;ingrediente 5;tomate seco
6310;665;massa;massa fina
6311;665;queijo 1;mussarela
6312;665;queijo 2;catupiry
6313;666;bebida;suco de maracujá
6314;666;borda;catupiry
6315;666;ingrediente 1;frango
6316;666;ingrediente 2;pepperoni
6317;666;ingrediente 3;tomate
6318;666;ingrediente 4;alho
6319;666;ingrediente 5;palmito
6320;666;massa;massa tradicional
6321;666;queijo 1;catupiry
6322;666;queijo 2;provolone
6323;667;bebida;cerveja
6324;667;borda;cheddar
6325;667;ingrediente 1;presunto
6326;667;ingrediente 2;calabresa
6327;667;ingrediente 3;cebola
6328;667;ingrediente 4;bacon
6329;667;ingrediente 5;orégano
6330;667;massa;massa tradicional
6331;667;queijo 1;mussarela
6332;667;queijo 2;provolone
6333;668;bebida;refrigerante
6334;668;borda;cheddar
6335;668;ingrediente 1;bacon
6336;668;ingrediente 2;queijo cheddar
6337;668;ingrediente 3;ovo
6338;668;ingrediente 4;azeite de oliva
6339;668;ingrediente 5;frango
6340;668;massa;massa tradicional
6341;668;queijo 1;mussarela
6342;668;queijo 2;cheddar
6343;669;bebida;refrigerante
6344;669;borda;catupiry
6345;669;ingrediente 1;presunto
6346;669;ingrediente 2;milho
6347;669;ingrediente 3;frango
6348;669;ingrediente 4;calabresa
6349;669;ingrediente 5;bacon
6350;669;massa;massa tradicional
6351;669;queijo 1;mussarela
6352;669;queijo 2;catupiry
6353;670;bebida;limonada
6354;670;borda;borda tradicional
6355;670;ingrediente 1;tomate
6356;670;ingrediente 2;azeitona
6357;670;ingrediente 3;brócolis
6358;670;ingrediente 4;cogumelos
6359;670;ingrediente 5;pimentão
6360;670;massa;massa tradicional
6361;670;queijo 1;mussarela
6362;670;queijo 2;provolone
6363;671;bebida;cerveja
6364;671;borda;catupiry
6365;671;ingrediente 1;tomate
6366;671;ingrediente 2;queijo de cabra
6367;671;ingrediente 3;pimenta calabresa
6368;671;ingrediente 4;azeite de oliva
6369;671;ingrediente 5;azeitona
6370;671;massa;massa tradicional
6371;671;queijo 1;parmesão
6372;671;queijo 2;provolone
6373;672;bebida;refrigerante
6374;672;borda;cream cheese
6375;672;ingrediente 1;pepperoni
6376;672;ingrediente 2;cebola
6377;672;ingrediente 3;alho
6378;672;ingrediente 4;bacon
6379;672;ingrediente 5;azeitona
6380;672;massa;massa grossa
6381;672;queijo 1;provolone
6382;672;queijo 2;parmesão
6383;673;bebida;água com gás
6384;673;borda;catupiry
6385;673;ingrediente 1;tomate
6386;673;ingrediente 2;frango
6387;673;ingrediente 3;bacon
6388;673;ingrediente 4;salsinha
6389;673;ingrediente 5;azeitona
6390;673;massa;massa tradicional
6391;673;queijo 1;catupiry
6392;673;queijo 2;mussarela
6393;674;bebida;água com gás
6394;674;borda;borda tradicional
6395;674;ingrediente 1;nozes
6396;674;ingrediente 2;brócolis
6397;674;ingrediente 3;alho
6398;674;massa;massa integral
6399;674;queijo 1;gorgonzola
6400;674;queijo 2;provolone
6401;675;bebida;refrigerante
6402;675;borda;borda tradicional
6403;675;ingrediente 1;tomate
6404;675;ingrediente 2;pepperoni
6405;675;ingrediente 3;calabresa
6406;675;ingrediente 4;milho
6407;675;ingrediente 5;palmito
6408;675;massa;massa tradicional
6409;675;queijo 1;mussarela
6410;675;queijo 2;provolone
6411;676;borda;borda tradicional
6412;676;ingrediente 1;nozes
6413;676;ingrediente 2;mel
6414;676;ingrediente 3;cebola caramelizada
6415;676;ingrediente 4;castanhas
6416;676;ingrediente 5;uva passa
6417;676;massa;massa tradicional
6418;676;queijo 1;mussarela
6419;676;queijo 2;gorgonzola
6420;677;bebida;vinho tinto
6421;677;borda;catupiry
6422;677;ingrediente 1;linguiça calabresa defumada
6423;677;ingrediente 2;bacon
6424;677;ingrediente 3;frango
6425;677;ingrediente 4;azeitona
6426;677;ingrediente 5;presunto
6427;677;massa;massa tradicional
6428;677;queijo 1;cheddar
6429;677;queijo 2;catupiry
6430;678;bebida;limonada
6431;678;borda;catupiry
6432;678;ingrediente 1;azeite de oliva
6433;678;ingrediente 2;pepperoni
6434;678;ingrediente 3;cebola
6435;678;ingrediente 4;presunto
6436;678;ingrediente 5;berinjela
6437;678;massa;massa fina
6438;678;queijo 1;provolone
6439;678;queijo 2;mussarela
6440;679;bebida;chá gelado
6441;679;borda;catupiry
6442;679;ingrediente 1;palmito
6443;679;ingrediente 2;presunto
6444;679;ingrediente 3;cogumelos
6445;679;ingrediente 4;brócolis
6446;679;ingrediente 5;alho
6447;679;massa;massa grossa
6448;679;queijo 1;mussarela
6449;679;queijo 2;parmesão
6450;680;bebida;refrigerante
6451;680;borda;borda tradicional
6452;680;ingrediente 1;frango
6453;680;ingrediente 2;queijo coalho grelhado
6454;680;massa;massa fina
6455;680;queijo 1;mussarela
6456;680;queijo 2;parmesão
6457;681;bebida;cerveja
6458;681;borda;cream cheese
6459;681;ingrediente 1;calabresa
6460;681;ingrediente 2;cebola
6461;681;ingrediente 3;orégano
6462;681;ingrediente 4;azeitona
6463;681;ingrediente 5;azeite de oliva
6464;681;massa;massa fina
6465;681;queijo 1;mussarela
6466;681;queijo 2;queijo brie
6467;682;bebida;suco de laranja
6468;682;borda;borda tradicional
6469;682;ingrediente 1;abobrinha
6470;682;ingrediente 2;tomate
6471;682;ingrediente 3;pimentão
6472;682;ingrediente 4;cebola
6473;682;ingrediente 5;cogumelos
6474;682;massa;massa fina
6475;682;queijo 1;mussarela
6476;682;queijo 2;queijo coalho
6477;683;bebida;refrigerante
6478;683;borda;borda tradicional
6479;683;ingrediente 1;frango
6480;683;ingrediente 2;azeitona
6481;683;ingrediente 3;tomate
6482;683;ingrediente 4;azeite de oliva
6483;683;ingrediente 5;queijo cheddar
6484;683;massa;massa tradicional
6485;683;queijo 1;mussarela
6486;683;queijo 2;catupiry
6487;684;bebida;vinho tinto
6488;684;borda;borda tradicional
6489;684;ingrediente 1;cogumelos
6490;684;ingrediente 2;calabresa
6491;684;ingrediente 3;palmito
6492;684;ingrediente 4;cebola
6493;684;ingrediente 5;tomate seco
6494;684;massa;massa tradicional
6495;684;queijo 1;mussarela
6496;684;queijo 2;gorgonzola
6497;685;bebida;refrigerante
6498;685;borda;catupiry
6499;685;ingrediente 1;frango
6500;685;ingrediente 2;bacon
6501;685;ingrediente 3;cebola
6502;685;ingrediente 4;milho
6503;685;ingrediente 5;alho
6504;685;massa;massa tradicional
6505;685;queijo 1;mussarela
6506;685;queijo 2;cheddar
6507;686;bebida;cerveja
6508;686;borda;catupiry
6509;686;ingrediente 1;pepperoni
6510;686;ingrediente 2;tomate
6511;686;ingrediente 3;azeitona
6512;686;ingrediente 4;cebola
6513;686;ingrediente 5;palmito
6514;686;massa;massa fina
6515;686;queijo 1;mussarela
6516;686;queijo 2;queijo coalho
6517;687;bebida;limonada
6518;687;borda;borda tradicional
6519;687;ingrediente 1;presunto
6520;687;ingrediente 2;ovo
6521;687;ingrediente 3;orégano
6522;687;massa;massa fina
6523;687;queijo 1;mussarela
6524;688;bebida;refrigerante
6525;688;borda;cream cheese
6526;688;ingrediente 1;tomate
6527;688;ingrediente 2;queijo coalho grelhado
6528;688;ingrediente 3;pepperoni
6529;688;ingrediente 4;orégano
6530;688;ingrediente 5;azeite de oliva
6531;688;massa;massa fina
6532;688;queijo 1;mussarela
6533;688;queijo 2;parmesão
6534;689;bebida;refrigerante
6535;689;borda;catupiry
6536;689;ingrediente 1;presunto
6537;689;ingrediente 2;palmito
6538;689;ingrediente 3;pepperoni
6539;689;ingrediente 4;cebola
6540;689;ingrediente 5;calabresa
6541;689;massa;massa tradicional
6542;689;queijo 1;mussarela
6543;689;queijo 2;parmesão
6544;690;bebida;água com gás
6545;690;borda;cream cheese
6546;690;ingrediente 1;bacon
6547;690;ingrediente 2;milho
6548;690;ingrediente 3;tomate
6549;690;ingrediente 4;azeite de oliva
6550;690;ingrediente 5;tomate seco
6551;690;massa;massa fina
6552;690;queijo 1;mussarela
6553;690;queijo 2;gorgonzola
6554;691;bebida;suco de abacaxi
6555;691;borda;catupiry
6556;691;ingrediente 1;pepperoni
6557;691;ingrediente 2;tomate
6558;691;ingrediente 3;azeitona
6559;691;ingrediente 4;orégano
6560;691;massa;massa tradicional
6561;691;queijo 1;mussarela
6562;691;queijo 2;parmesão
6563;692;bebida;refrigerante
6564;692;borda;catupiry
6565;692;ingrediente 1;pepperoni
6566;692;ingrediente 2;calabresa
6567;692;ingrediente 3;bacon
6568;692;massa;massa tradicional
6569;692;queijo 1;mussarela
6570;692;queijo 2;gorgonzola
6571;693;bebida;refrigerante
6572;693;borda;borda tradicional
6573;693;ingrediente 1;cebola
6574;693;ingrediente 2;alho
6575;693;ingrediente 3;bacon
6576;693;ingrediente 4;azeite de oliva
6577;693;ingrediente 5;cogumelos
6578;693;massa;massa tradicional
6579;693;queijo 1;mussarela
6580;693;queijo 2;gorgonzola
6581;694;bebida;suco de abacaxi
6582;694;borda;catupiry
6583;694;ingrediente 1;palmito
6584;694;ingrediente 2;bacon
6585;694;ingrediente 3;carne seca
6586;694;ingrediente 4;cebola
6587;694;ingrediente 5;salsinha
6588;694;massa;massa tradicional
6589;694;queijo 1;parmesão
6590;694;queijo 2;queijo coalho
6591;695;borda;borda tradicional
6592;695;ingrediente 1;azeite de oliva
6593;695;ingrediente 2;cebola caramelizada
6594;695;ingrediente 3;cogumelos
6595;695;ingrediente 4;alho
6596;695;ingrediente 5;queijo gouda
6597;695;massa;massa fina
6598;695;queijo 1;gorgonzola
6599;695;queijo 2;queijo brie
6600;696;bebida;cerveja
6601;696;borda;borda tradicional
6602;696;ingrediente 1;bacon
6603;696;ingrediente 2;brócolis
6604;696;ingrediente 3;palmito
6605;696;massa;massa tradicional
6606;696;queijo 1;mussarela
6607;696;queijo 2;parmesão
6608;697;bebida;cerveja
6609;697;borda;cheddar
6610;697;ingrediente 1;pepperoni
6611;697;ingrediente 2;azeite de oliva
6612;697;ingrediente 3;orégano
6613;697;ingrediente 4;queijo gouda
6614;697;massa;massa tradicional
6615;697;queijo 1;mussarela
6616;697;queijo 2;provolone
6617;698;bebida;vinho tinto
6618;698;borda;catupiry
6619;698;ingrediente 1;cebola
6620;698;ingrediente 2;tomate
6621;698;ingrediente 3;calabresa
6622;698;ingrediente 4;linguiça calabresa defumada
6623;698;ingrediente 5;pepperoni
6624;698;massa;massa grossa
6625;698;queijo 1;mussarela
6626;698;queijo 2;gorgonzola
6627;699;bebida;suco de maracujá
6628;699;borda;borda tradicional
6629;699;ingrediente 1;frango
6630;699;ingrediente 2;bacon
6631;699;ingrediente 3;brócolis
6632;699;massa;massa fina
6633;699;queijo 1;mussarela
6634;699;queijo 2;parmesão
6635;700;bebida;refrigerante
6636;700;borda;catupiry
6637;700;ingrediente 1;atum
6638;700;ingrediente 2;cebola
6639;700;ingrediente 3;tomate
6640;700;ingrediente 4;azeitona
6641;700;massa;massa tradicional
6642;700;queijo 1;mussarela
6643;701;bebida;suco de maracujá
6644;701;borda;catupiry
6645;701;ingrediente 1;presunto
6646;701;ingrediente 2;abacaxi
6647;701;ingrediente 3;pimentão
6648;701;ingrediente 4;cogumelos
6649;701;ingrediente 5;calabresa
6650;701;massa;massa tradicional
6651;701;queijo 1;mussarela
6652;701;queijo 2;cheddar
6653;702;bebida;suco de maracujá
6654;702;borda;cream cheese
6655;702;ingrediente 1;cebola
6656;702;ingrediente 2;frango
6657;702;ingrediente 3;carne seca
6658;702;ingrediente 4;bacon
6659;702;ingrediente 5;calabresa
6660;702;massa;massa tradicional
6661;702;queijo 1;catupiry
6662;702;queijo 2;mussarela
6663;703;bebida;refrigerante
6664;703;borda;catupiry
6665;703;ingrediente 1;pepperoni
6666;703;ingrediente 2;rúcula
6667;703;ingrediente 3;picles
6668;703;ingrediente 4;azeite de oliva
6669;703;ingrediente 5;bacon
6670;703;massa;massa tradicional
6671;703;queijo 1;mussarela
6672;703;queijo 2;parmesão
6673;704;bebida;refrigerante
6674;704;borda;cream cheese
6675;704;ingrediente 1;pepperoni
6676;704;ingrediente 2;bacon
6677;704;ingrediente 3;presunto
6678;704;ingrediente 4;cebola
6679;704;ingrediente 5;pimenta calabresa
6680;704;massa;massa tradicional
6681;704;queijo 1;mussarela
6682;704;queijo 2;queijo brie
6683;705;bebida;cerveja
6684;705;borda;cream cheese
6685;705;ingrediente 1;alcaparra
6686;705;ingrediente 2;rúcula
6687;705;ingrediente 3;cebola
6688;705;ingrediente 4;cogumelos
6689;705;ingrediente 5;bacon
6690;705;massa;massa integral
6691;705;queijo 1;queijo brie
6692;705;queijo 2;queijo feta
6693;706;bebida;limonada
6694;706;borda;catupiry
6695;706;ingrediente 1;carne seca
6696;706;ingrediente 2;linguiça calabresa defumada
6697;706;ingrediente 3;cebola
6698;706;ingrediente 4;azeitona
6699;706;ingrediente 5;pimentão assado
6700;706;massa;massa tradicional
6701;706;queijo 1;parmesão
6702;706;queijo 2;queijo coalho
6703;707;bebida;refrigerante
6704;707;borda;catupiry
6705;707;ingrediente 1;cebola
6706;707;ingrediente 2;calabresa
6707;707;ingrediente 3;bacon
6708;707;massa;massa tradicional
6709;707;queijo 1;mussarela
6710;708;bebida;suco de laranja
6711;708;borda;cream cheese
6712;708;ingrediente 1;frango
6713;708;ingrediente 2;pepperoni
6714;708;ingrediente 3;queijo cheddar
6715;708;ingrediente 4;queijo coalho grelhado
6716;708;ingrediente 5;calabresa
6717;708;massa;massa grossa
6718;708;queijo 1;mussarela
6719;708;queijo 2;cheddar
6720;709;bebida;refrigerante
6721;709;borda;borda tradicional
6722;709;ingrediente 1;anchova em conserva
6723;709;ingrediente 2;alcaparra
6724;709;ingrediente 3;carne seca
6725;709;ingrediente 4;alho
6726;709;ingrediente 5;picles
6727;709;massa;massa tradicional
6728;709;queijo 1;mussarela
6729;710;bebida;chá gelado
6730;710;borda;borda tradicional
6731;710;ingrediente 1;cogumelos
6732;710;ingrediente 2;alho
6733;710;ingrediente 3;alho-poró
6734;710;ingrediente 4;queijo coalho grelhado
6735;710;ingrediente 5;tomate seco
6736;710;massa;massa fina
6737;710;queijo 1;mussarela
6738;710;queijo 2;catupiry
6739;711;bebida;chá gelado
6740;711;borda;catupiry
6741;711;ingrediente 1;alho
6742;711;ingrediente 2;brócolis
6743;711;ingrediente 3;calabresa
6744;711;ingrediente 4;alho-poró
6745;711;ingrediente 5;cogumelos
6746;711;massa;massa tradicional
6747;711;queijo 1;provolone
6748;711;queijo 2;queijo brie
6749;712;bebida;refrigerante
6750;712;borda;catupiry
6751;712;ingrediente 1;frango
6752;712;ingrediente 2;bacon
6753;712;ingrediente 3;milho
6754;712;ingrediente 4;presunto
6755;712;massa;massa fina
6756;712;queijo 1;mussarela
6757;712;queijo 2;queijo brie
6758;713;bebida;água com gás
6759;713;borda;catupiry
6760;713;ingrediente 1;cebola
6761;713;ingrediente 2;pepperoni
6762;713;ingrediente 3;azeitona
6763;713;ingrediente 4;tomate
6764;713;ingrediente 5;azeite de oliva
6765;713;massa;massa tradicional
6766;713;queijo 1;mussarela
6767;713;queijo 2;provolone
6768;714;bebida;refrigerante
6769;714;borda;cream cheese
6770;714;ingrediente 1;cebola
6771;714;ingrediente 2;presunto
6772;714;ingrediente 3;azeite de oliva
6773;714;ingrediente 4;alho
